,nose_scaled_x,nose_scaled_y,nose_score,left_eye_scaled_x,left_eye_scaled_y,left_eye_score,right_eye_scaled_x,right_eye_scaled_y,right_eye_score,left_ear_scaled_x,left_ear_scaled_y,left_ear_score,right_ear_scaled_x,right_ear_scaled_y,right_ear_score,left_shoulder_scaled_x,left_shoulder_scaled_y,left_shoulder_score,right_shoulder_scaled_x,right_shoulder_scaled_y,right_shoulder_score,left_elbow_scaled_x,left_elbow_scaled_y,left_elbow_score,right_elbow_scaled_x,right_elbow_scaled_y,right_elbow_score,left_wrist_scaled_x,left_wrist_scaled_y,left_wrist_score,right_wrist_scaled_x,right_wrist_scaled_y,right_wrist_score,left_hip_scaled_x,left_hip_scaled_y,left_hip_score,right_hip_scaled_x,right_hip_scaled_y,right_hip_score,left_knee_scaled_x,left_knee_scaled_y,left_knee_score,right_knee_scaled_x,right_knee_scaled_y,right_knee_score,left_ankle_scaled_x,left_ankle_scaled_y,left_ankle_score,right_ankle_scaled_x,right_ankle_scaled_y,right_ankle_score,pose
./dataset-for-classification/ardha-chandrasana/dcee14e859f18686357fed83c6225620f24652e91e77330088e7aee7214f27fd.png,0.03636364,0.5573295,2.139844,0.002870813,0.5370102,1.1586504,0.0,0.5602322,1.7597355,0.013397127,0.44121915,1.2126939,0.019138746,0.43831638,1.0783863,0.1368421,0.29753268,0.32132795,0.14736843,0.4992743,0.49476546,0.24114832,0.0,0.5967452,0.17224881,0.72568935,0.93098587,0.38660285,0.13352683,1.0242709,0.16650718,0.99999994,1.4847491,0.50717705,0.22351232,0.23122153,0.49760765,0.21625543,0.114774056,0.7875598,0.25544265,0.72858304,0.78564596,0.25544265,0.72225803,0.99043065,0.233672,0.29517516,1.0,0.23512337,0.60416764,5
./dataset-for-classification/ardha-matsyendrasana/56da75d1b62bf13aacbd0a48ba679c67cda60e8df2e9c180bc14eb8ba8518c42.png,0.7180501,0.05824177,1.6291246,0.7812911,0.007692322,3.3670788,0.6587615,0.0,1.1841972,0.8405797,0.035164848,0.6518635,0.5533596,0.025274724,1.4147724,0.7233202,0.21648355,0.3330206,0.51778656,0.24945055,0.18678223,0.33596838,0.31428576,0.2574099,0.30039525,0.60329676,0.117965624,0.0,0.63956046,0.38160598,0.42292488,1.0,0.49033803,0.4835309,0.7736264,0.16470006,0.26482213,0.75384617,0.08528063,1.0,0.8758242,0.21930946,0.23978919,0.35604393,0.3473335,0.29776022,0.94395614,0.20189244,0.41238472,0.9934068,0.20104866,6
./dataset-for-classification/adho-mukha-vrksasana/8bf41661eb511d56e3dcf785147ca236ddf7f3312718219ff245c2dc19de0fe5.png,0.51459855,0.7322775,0.31413275,0.63138694,0.86123675,0.067265905,0.27007306,0.0,0.11062764,0.28467157,0.78657615,0.06809916,0.8576642,0.4449472,0.04220002,0.18248177,0.7315234,0.1715904,0.8248176,0.73001504,0.22253554,0.018248186,0.8446455,0.22627969,0.99635035,0.8506787,0.39538473,0.0,0.9622926,0.2391756,1.0,0.99999994,0.2285389,0.2883212,0.44343892,0.28935522,0.68978107,0.44343892,0.26692092,0.29562047,0.23303166,0.45395255,0.6058395,0.24283561,0.37410602,0.32481754,0.072398186,0.30237988,0.56569356,0.07692307,0.23234154,2
./dataset-for-classification/eka-pada-rajakapotasana-ii/d716c4b29c3940d92b8d2c995856fd9a9279463f1109620c2b9633243aead047.png,0.40078336,0.032763526,3.1584492,0.3825066,0.0,1.0382459,0.36292434,0.008547008,2.884491,0.26240212,0.06837608,1.1856412,0.26762408,0.06695156,1.3003794,0.3420366,0.24501427,0.12729336,0.3237598,0.25071228,0.2171119,0.12271541,0.011396006,0.6055741,0.12010446,0.011396006,0.5533959,0.0,0.28347582,0.41980562,0.0013054907,0.28347582,0.6457457,0.60313314,0.7079773,0.08224835,0.5013055,0.7336183,0.106493555,0.15796348,1.0,0.16791391,0.9190602,0.5740741,0.47079968,0.9947782,1.0,0.34484,1.0,1.0,0.59468573,26
./dataset-for-classification/halasana/e75296a5226027763781f5ccc47543590593e91bfa52ea110a6a01b0066be6b9.png,0.97089034,0.69042766,0.3117973,0.9965753,0.71690416,2.403138,1.0,0.6985743,1.654757,0.9965753,0.89205706,1.5726078,1.0,0.8981669,1.0773631,0.79623276,0.91853356,0.28637022,0.8339041,0.80040723,0.08191163,0.3681507,0.98981655,0.8783563,0.36986297,0.98777986,0.6777504,0.01541096,0.9959266,0.40098482,0.0,0.9999999,0.2988466,0.6010274,0.0,0.03957392,0.68493146,0.0,0.07718328,0.65753406,0.0,0.17421487,0.671233,0.0,0.15037784,0.018835634,0.9938898,0.14880629,0.0017123222,0.9959266,0.20033576,29
./dataset-for-classification/marjaryasana/b1c2635d65c22b1e5cbe1fda17b9e7e29611a736d55938011acfbc28218001c3.png,0.9480316,0.29387754,0.60705835,0.952756,0.25714278,0.5656913,0.96850413,0.27346933,0.18982914,0.97165376,0.2836734,0.950087,0.970079,0.28571427,0.97990763,0.88661426,0.12857139,0.10671732,0.88189,0.10408163,0.4619903,0.85354346,0.54081625,0.41631615,0.90866154,0.5938775,0.6402113,0.95118123,0.7714284,0.450568,1.0,0.99999994,0.5271891,0.3322835,0.25306123,0.08115315,0.67874026,0.0,0.06461346,0.40314972,0.88979596,0.20698345,0.40944892,0.8918366,0.34973112,0.0,0.76530606,0.2684426,0.0,0.76530606,0.28239208,33
./dataset-for-classification/uttanasana/64402158598558b280cc2e940a61ca924f081a7110f79a86f34806e557a4b577.png,0.3562152,0.5205855,0.10813195,0.39146563,0.49679777,0.33696786,0.40630797,0.49222323,0.2197341,0.26159558,0.54528815,0.057179432,0.28942484,0.54345834,0.11613172,0.27829316,0.044830732,0.12742402,0.6790352,0.0,0.09379816,0.7050092,0.53888375,0.12295033,0.120593704,0.3924977,0.21852784,0.6567718,0.967978,0.18481901,0.7402597,0.89478505,0.07711499,0.41001853,0.6980786,0.02797782,0.0,0.505032,0.031462964,0.71985155,0.40530655,0.123125724,0.6808905,0.0009149164,0.21362564,0.99999994,1.0,0.18326578,0.6790352,0.956084,0.22028789,67
./dataset-for-classification/virabhadrasana-i/0247b1eb3fefae748aeaa2b78d4a82777f54c15de7883a98e5a7aef202e35169.jpg,0.7491909,0.2299703,1.4434361,0.7346279,0.2166172,0.7966129,0.7168285,0.22106826,1.606989,0.6165049,0.24777445,0.51083314,0.6585761,0.24629083,0.5734198,0.6812298,0.33976263,0.13271712,0.69093853,0.35014838,0.41515225,0.631068,0.1439169,0.4221989,0.6343042,0.1394659,0.84127575,0.58090615,0.0,0.6550333,0.5776699,0.0014836788,0.7426355,0.65533984,0.68546003,0.18686716,0.69255674,0.6973294,0.26296425,0.40453076,0.8620179,0.2835689,0.3851133,0.87388724,0.6872404,0.0,0.9599406,0.22722308,1.0000001,0.99999994,0.40888765,75
./dataset-for-classification/mayurasana/0944bd4d81bdfd0a54f6e2db172bd222af20a24f1382970c12b9e0dea2c04051.png,0.7590244,0.8849056,0.06998632,0.7736585,0.87358487,0.11457554,1.0,0.7320756,0.20818686,0.9151219,0.54339623,0.17592558,0.91804874,0.54339623,0.1968837,0.24585362,0.058490604,0.030519146,0.21658538,0.09811321,0.058778472,0.70146334,0.6867925,0.13061257,0.51804876,0.39433965,0.14640567,0.8419512,0.71509445,0.13516887,0.83512187,0.71509445,0.16150974,0.48292685,1.0,0.01634294,0.0,1.0,0.022052212,0.13853659,0.04905662,0.041847803,0.10634148,0.02264151,0.039483506,0.12097561,0.0037736297,0.08164361,0.10829267,0.0,0.12904558,35
./dataset-for-classification/purvottanasana/635ab5ace1bd61857e54f88baa42ec147b0ec1a11f5ce89a41e8d908c145a11c.png,0.041048035,0.16015626,0.20472772,0.038427945,0.14257811,0.11224712,0.0,0.14062501,0.2096159,0.06375546,0.14453124,0.17467518,0.050655015,0.14648439,0.09983531,0.17729256,0.12500001,0.2860664,0.1790393,0.13867189,0.08358576,0.19737992,0.62890625,0.6775336,0.31965065,0.0,0.11877913,0.48209602,0.15234374,0.45823538,0.48122272,0.14843751,0.38496155,0.51441044,0.14062501,0.048163738,0.59039295,0.38085932,0.01514684,0.8008732,0.58984375,0.25422916,0.79999995,0.59375,0.22616558,0.21222708,1.0000001,0.28212976,1.0,0.86523443,0.5810843,45
./dataset-for-classification/parsva-bakasana/221aebfbd6d7765f1a02d2767a05af245999977e32519f335ffdda92734a7fa2.png,0.84538364,0.6632125,0.817152,0.93882084,0.6183075,1.0763218,0.83537257,0.53022456,1.4960366,1.0,0.66493964,0.3056113,0.7586206,0.44732302,0.80899996,0.94104564,0.892919,0.063925534,0.57842046,0.46286708,0.18768261,0.32814234,0.48531955,0.13442636,0.33147943,0.47495687,0.4836209,0.0,0.283247,0.24845353,0.3437152,1.0000001,0.32608843,0.6729699,0.0,0.08703288,0.6329254,0.008635581,0.028356945,0.3414905,0.30224526,0.08283288,0.3448276,0.2884283,0.19619435,0.008898765,0.2694301,0.26327056,0.0211346,0.11226253,0.29700068,40
./dataset-for-classification/matsyasana/2d52706e89354ae8255309d0a0f90c28cf3a9f0b96be5a6ccf5a07940094895b.png,0.89672536,0.7444445,0.26783898,0.92947096,0.77037036,0.13275146,0.99999994,0.37777779,0.5098589,0.89168745,0.71111107,0.30430132,0.8954658,0.70370364,0.27013358,0.70780843,0.51481485,0.09801179,0.68387896,0.5037037,0.20045003,0.34005028,0.70370364,0.38142824,0.34760702,0.6888889,0.41104758,0.0,0.4925926,0.13705415,0.7947102,0.39999995,0.2528321,0.23425686,0.95185184,0.041049004,0.2518891,1.0,0.0067561753,0.5390428,0.0,0.03668046,0.3539042,0.66296303,0.17154378,0.093198955,0.37037036,0.0886058,0.0012593865,0.46296296,0.08296236,34
./dataset-for-classification/eka-pada-rajakapotasana/5d9526faed7b92bd6b9cf44ca80cdb6e50c637ff5373895d881d75cca093b15c.png,0.6807299,0.27311516,0.07254462,0.87571275,0.25604546,0.16718064,0.8654505,0.2603129,0.31001365,0.0,0.99999994,0.058147263,0.51767397,0.56899,0.09111609,1.0000001,0.99999994,0.14261387,0.38426456,0.47510666,0.1784099,0.95439005,0.9345662,0.20126231,0.6123148,0.29302984,0.22125188,0.8574687,0.24039827,0.3857701,0.86431026,0.24751066,0.59653014,0.35689855,0.40398288,0.12765259,0.4116306,0.46514934,0.11360999,0.6613456,0.0,0.19031122,0.68415064,0.011379786,0.39339143,0.3511973,0.96017057,0.053319037,0.34321555,0.95732564,0.15946311,25
./dataset-for-classification/gomukhasana/be953b55aafb6864edcb5e8b3779004beee46431e42bde6a28d1c768d433481a.png,0.416826,0.16189696,1.7935425,0.499044,0.12183154,2.3888705,0.33843213,0.121013895,1.8594688,0.60229445,0.14309075,1.0470661,0.22179732,0.12591985,0.5954866,0.709369,0.35077676,0.31199595,0.19120458,0.33197054,0.2007287,0.8451242,0.5968929,0.58338374,0.0,0.0,0.35827655,0.99999994,0.90760416,0.26307058,0.99999994,0.9100572,0.22505617,0.5717017,0.7571545,0.0955621,0.14149138,0.76533115,0.06459306,0.71128106,1.0,0.034918476,0.42638624,1.0,0.08085298,0.12619501,0.901063,0.04704842,0.08221799,0.89206856,0.093871005,28
./dataset-for-classification/virabhadrasana-i/04f8a19b8a890a4c9d5bdfe93509c090ecbd7a274ec66e4a5792c9aac22def42.png,0.45603567,0.24843422,0.7944074,0.45007443,0.24425888,0.56115526,0.45752603,0.23903969,0.6742589,0.44858414,0.29958248,1.345315,0.45454532,0.28914407,0.8251399,0.36959755,0.36743215,0.58995485,0.35171378,0.34446764,0.21774566,0.35171378,0.14509395,1.9364465,0.35171378,0.15657619,0.8408094,0.3487332,0.0062630475,1.4639456,0.3487332,0.0,0.9877879,0.33532035,0.66910225,0.23897716,0.32190752,0.6722338,0.18940659,0.0,0.7453027,0.9205848,0.68405354,0.8663883,0.3734223,0.0119225085,0.9926931,0.9533832,0.99999994,0.99999994,0.28142655,75
./dataset-for-classification/natarajasana/604f62f308402e42f1be1e178461478294d8e4c10b0ad4a62533e0292ec54ce9.png,0.67755526,0.09365993,2.0739238,0.674394,0.06051875,2.135992,0.6628029,0.05907782,8.321552,0.6006322,0.06195966,0.8813324,0.60590094,0.06340059,1.8552285,0.5922023,0.25936598,0.5571039,0.4710221,0.15706053,0.50541496,0.8040042,0.27665707,2.6924968,0.28661746,0.06340059,0.95000094,1.0,0.27665707,1.4929348,0.107481554,0.0,0.2640461,0.33930448,0.5489913,0.18304752,0.2876712,0.46829975,0.3235858,0.3003161,0.8443804,0.2989236,0.0,0.36167145,0.69505155,0.28345624,0.99999994,0.57766384,0.071654364,0.0043227747,0.29713887,36
./dataset-for-classification/sukhasana/816751a120794fcf29252cf7b596da30aca9ff85ea23e2a7e667877ca7ed79c5.png,0.53225803,0.035714284,1.3576864,0.5806451,0.0015527904,4.14187,0.48745513,0.0,2.0235841,0.6487454,0.03416148,1.1736672,0.422939,0.026397526,0.96327955,0.7419353,0.295031,0.55585414,0.3118279,0.28881985,0.64031106,0.7759856,0.6133541,2.5269003,0.23655914,0.6086956,1.5998497,0.97670245,0.7204969,0.98375213,0.0,0.73913044,1.4565117,0.65412176,0.79813665,0.62767476,0.3996415,0.79813665,0.6568585,1.0,0.82763976,0.94868577,0.023297474,0.8291926,0.5613255,0.39784938,0.9720498,0.24786799,0.6308243,0.99999994,0.16602059,52
./dataset-for-classification/utthita-hasta-padangusthasana/488a6bf6ed37d8e8f3f28c7a6de2cb3b1abe64ac44f95a904d0e329649f154e3.png,0.6071923,0.014471784,2.507635,0.61964035,0.0,1.7216018,0.5836791,0.0,2.418444,0.63762105,0.020260498,0.7296446,0.5421853,0.026049204,1.5951219,0.67219913,0.16353112,1.672159,0.48686028,0.1374819,0.67505634,0.8506224,0.08683068,2.347738,0.30982018,0.066570185,1.6470708,1.0,0.043415345,2.5526822,0.1604426,0.0,1.1982312,0.52697086,0.46888566,0.7210602,0.44121712,0.4052098,0.5541418,0.49100968,0.74384946,1.4230981,0.21300137,0.24023151,0.7743037,0.47164592,1.0,0.74351865,0.0,0.054992758,0.49924427,69
./dataset-for-classification/astavakrasana/14ec64ba2daf4111da927d8b68d7cc82b3dcf1b46ac53ceb6b836d49826a2839.png,0.30711043,0.2042253,2.2018235,0.3540091,0.07042253,4.9902396,0.23751895,0.09154928,2.2440255,0.43419057,0.0,1.092655,0.14826022,0.039906055,1.1657354,0.55521935,0.100938976,0.09504619,0.0015128702,0.3075117,0.16225663,0.93343425,0.36150235,0.21721134,0.0,0.61502343,0.22690989,1.0,0.99061036,0.41781428,0.019667178,0.99061036,0.6487655,0.7034796,0.07511735,0.11491531,0.45234495,0.5422535,0.18939066,0.97276855,0.5234742,0.095942505,0.5673222,0.59624416,0.11220203,1.0,0.99530506,0.3098999,0.9984871,1.0,0.27273247,9
./dataset-for-classification/urdhva-mukha-svanasana/8cf7b1042b54c2613c8417be7cfb6d4703e51322a264e8e7066eaa65c367f0a1.png,0.9376811,0.03647416,1.2205335,0.93478256,0.0,2.2981155,0.889855,0.0,3.8158019,0.9536231,0.041033424,0.40090683,0.7753624,0.066869296,1.4600495,0.973913,0.29939213,0.8031634,0.7057971,0.30851063,0.3493483,0.9913042,0.6367781,1.0445341,0.6971015,0.6930092,1.196149,0.99999994,0.8860183,0.82767737,0.6869565,1.0,1.0818378,0.63188404,0.781155,0.0879921,0.5898551,0.7857143,0.1444973,0.45507243,0.8221885,0.21717843,0.22753622,0.78267485,0.72914046,0.33478257,0.7310031,0.70942456,0.0,0.79179335,0.53907746,62
./dataset-for-classification/camatkarasana/1586674bece6898d93753fc439c72d803be79133f4662e36d871659792f8807b.png,0.32036617,0.3253797,0.55804634,0.022883296,0.98047745,0.104032435,0.40732267,0.3796096,0.13048108,1.0,0.0,0.1077046,1.0,0.0,0.053165838,1.0,0.0,0.089060694,0.84668195,0.101952314,0.047931295,0.34324947,0.33839485,0.74960893,0.34324947,0.33622566,0.46650672,1.0,0.0,0.094201505,1.0,0.0,0.096984506,1.0,0.0,0.07012193,1.0,0.0,0.05593546,0.4782609,0.45336232,0.28916404,0.4782609,0.4598699,0.45618057,0.75514877,0.78308046,0.367577,0.0,1.0000001,0.222064,17
./dataset-for-classification/ardha-matsyendrasana/c76776eb69487efb3ba43ceda440a9057bd615ff36aec1ee83fdc5d4f4077c60.png,1.0,0.048611104,4.6639113,0.9954127,0.0017361194,3.9701173,0.9678899,0.0,4.2672987,0.809633,0.0052083284,1.4133252,0.809633,0.0052083284,1.9242918,0.9793577,0.26909727,0.6925767,0.5137615,0.23958331,0.72190183,0.5986239,0.5086806,0.500144,0.60091734,0.5208334,0.92867583,0.6100917,0.123263866,0.7150337,0.6077982,0.12847224,1.0152795,0.9036697,0.8125001,0.26691914,0.635321,0.8055556,0.25524774,0.4266055,0.47916666,0.57031894,0.20183483,0.8836806,0.41656083,0.0,0.9809029,0.122731864,0.92889893,1.0,0.28999364,6
./dataset-for-classification/urdhva-prasarita-eka-padasana/ae5d507870050d8a4f11de2d4476c3f57d2208b2e330857695dbc72fa69ddf5c.png,0.9999999,0.9545064,0.15792915,0.9999999,0.960515,0.10947044,0.7417721,0.84034324,0.09803091,0.9999999,0.9999999,0.189093,0.9999999,0.9999999,0.10437179,0.0,0.0,0.082344696,0.9999999,0.80429184,0.33273593,0.23037976,0.24291843,0.6366151,0.21772152,0.23433474,0.3499526,0.12405064,0.0,0.4350253,0.12405064,0.0,0.5483637,0.32151896,0.46351925,0.08489572,0.4987342,0.46437767,0.18247123,0.21012658,0.23690984,0.18139575,0.3341772,0.7107295,0.13495672,0.20759496,0.8240342,0.24466981,0.71392405,0.8171673,0.13549764,63
./dataset-for-classification/paschimottanasana/8f77e030adb00e2911479f11370e41019eba6410f78e2008f2375d3b30b4764f.png,0.8481974,0.49268293,0.6715463,0.86527526,0.44634145,0.6296404,0.85104376,0.4292683,1.2452449,0.75237197,0.2707317,0.49158585,0.75237197,0.2829268,0.73089135,0.58349156,0.0,0.09130123,0.622391,0.77804875,0.1250603,0.74003804,0.6317073,0.094796106,0.97628105,0.7097561,0.43604925,0.75901335,0.47317076,0.13834408,1.0000001,0.7414634,0.038554378,0.0,1.0,0.01707543,0.11195447,0.53414637,0.034865838,0.0,0.9560975,0.065989204,0.6394688,0.75365853,0.31947136,0.1337761,0.904878,0.03421299,0.20588237,0.8341463,0.041770555,42
./dataset-for-classification/anjaneyasana/17e58f68def9f5d372991facd2e0fef07f21a334fc17c138dd67f4d052c01148.png,0.35714287,0.0296496,2.7068303,0.34523803,0.005390838,1.0861403,0.31250006,0.0,0.8126238,0.1488095,0.013477087,0.19187662,0.1309523,0.009433955,0.5822019,0.25297624,0.22371969,0.5193651,0.0,0.25606468,0.60728014,0.60714287,0.42722374,0.4320037,0.5595239,0.45013475,0.81131124,0.997024,0.57547176,0.19321953,1.0,0.5741241,0.5873993,0.28273815,0.61590296,0.29787296,0.077380955,0.6455526,0.26979202,0.9136904,0.57681936,0.10875867,0.90476197,0.5781672,0.46171415,0.9553574,0.99460924,0.19217655,0.95238096,1.0,0.27091992,4
./dataset-for-classification/urdhva-dhanurasana/2bebd7a097681df201526ab73ae24e8cbc1f875be472ac02824dee9697d6bfe5.png,0.49372363,0.33681458,0.28014523,0.5815902,0.2924282,0.19334336,0.5815902,0.2819844,0.41334242,0.46861935,0.12010449,0.56837344,0.46861935,0.12010449,0.9280265,0.7154813,0.0,0.015682034,0.7238493,0.01566577,0.009866609,0.7573223,0.37075716,0.19884683,1.0,0.41514355,0.30182943,0.48953962,1.0,0.025084943,0.8493726,0.8720626,0.15358007,0.0,0.9712793,0.03396733,0.49372363,0.018276751,0.011816249,0.7364018,0.3289817,0.109360956,1.0,0.4099216,0.18079248,0.85355663,0.8511749,0.03878607,0.86192465,0.88250667,0.19558829,61
./dataset-for-classification/gomukhasana/cbeaa8734abd19c08e6ddf58279b026c6d299e7cc7f7455a71d2d8debc9d2b6e.png,0.5765765,0.1462766,1.3604728,0.64189184,0.11436171,4.50486,0.4977477,0.11170211,1.8967994,0.70495486,0.121010624,1.1181562,0.3963963,0.11968086,0.964937,0.83108103,0.34175533,0.51578945,0.31531528,0.28723404,0.60872495,0.8468467,0.6449469,1.4303564,0.3063062,0.14228722,0.14600715,0.0,0.9215425,0.48893735,0.36261252,0.0,0.30111358,0.68468463,0.79521275,0.19170196,0.30855855,0.7965425,0.42535332,0.45720717,1.0,0.103236854,0.49549547,0.71941483,1.4502348,0.10135135,0.9321809,0.15814954,0.9999999,0.94946814,0.4161426,28
./dataset-for-classification/paschimottanasana/97cd21a5c77d4ab6339d93ab799213da36da62a29b87e9b8044420e4d426f48d.png,0.35698447,0.05992508,5.003431,0.3713969,0.0018726289,1.9375674,0.3580931,0.007490605,2.9523568,0.46895784,0.0,1.470393,0.47450107,0.0,0.7338772,0.56651884,0.3220974,0.43725684,0.5432372,0.27153555,0.1486949,0.35365853,0.75655425,0.5097705,0.3370288,0.6947566,0.42807782,0.097560965,0.9831462,0.44584456,0.0964523,0.8782772,0.496647,0.940133,0.89887655,0.058839824,1.0,0.9644195,0.022412255,1.0,0.9588015,0.05849519,0.0,0.9831462,0.014156145,0.03436806,1.0,0.038610842,0.07538802,0.88014996,0.1496881,42
./dataset-for-classification/vrksasana/019e98e19cea88ae6d12af41929765d57b88a725a60df6d964b62f7c7dc6481b.png,0.6527197,0.02236136,2.0518405,0.70920503,0.0,4.441304,0.6087866,0.0,3.1136374,0.7845188,0.01252237,1.1580853,0.54184103,0.015205726,1.2678721,0.90794986,0.15831846,0.5872681,0.41004187,0.14579609,0.5472806,1.0,0.30590343,1.1334882,0.29707113,0.29427552,0.94915485,0.70920503,0.20214671,1.1597095,0.5899582,0.2030412,0.9304001,0.7845188,0.48121652,0.40757036,0.43933052,0.4579607,0.4812702,0.72384936,0.7423972,0.63359505,0.0,0.6305904,0.44066602,0.6066945,1.0000001,0.5274791,0.5878661,0.5706619,0.53028435,81
./dataset-for-classification/kapotasana/5914daf315a3aca3dc5246519c048a98952de1f6f7599531abaca04a49a003a8.png,0.23214285,0.54347825,0.3631186,0.2614796,0.49184784,0.8023392,0.25,0.48913047,0.7222847,0.23724487,0.5081521,0.053248674,0.49999997,0.0,0.17826459,0.64285713,0.9442935,0.025294363,0.080357134,1.0000001,0.026667353,0.07270408,0.95923924,0.11327013,0.07142858,1.0000001,0.21434098,0.26658162,0.19293478,0.055757117,0.8061224,0.754076,0.23727393,0.0,1.0000001,0.03028387,0.80484694,0.8641304,0.045881197,0.23214285,0.84375,0.10812192,0.07142858,1.0000001,0.08299633,1.0,0.9442935,0.07621737,0.08545919,0.6779891,0.19339,30
./dataset-for-classification/bitilasana/8c0aa533e40d3ff2472bd11c621902cfbfc70f47a3a7a0a97c9b64297f923ac0.png,0.9948771,0.19040252,0.21396951,0.9334017,0.3018576,0.3111259,0.91700816,0.30804956,0.21978456,1.0,0.17956658,0.14679989,0.9969263,0.17801858,0.27137288,0.90163934,0.0,0.11896093,0.44159845,0.21052633,0.21515886,0.88422143,0.53095984,0.3282694,0.8831967,0.54024774,0.5350491,0.89959013,0.87306505,0.17339662,0.9293033,1.0,0.525515,0.42418042,0.15479876,0.042422384,0.46413937,0.15634675,0.15517785,0.39446726,0.81269354,0.14825338,0.420082,0.95820445,0.7139596,0.00922133,0.9117648,0.2560819,0.0,0.90712076,0.20674327,16
./dataset-for-classification/bakasana/b2d0e8f473d3d0205607bc3012a9229738d21424cdc7296bfbbecd224c899f2c.png,0.07114622,0.80861855,0.5226435,0.1007905,0.75411916,0.66788507,0.051383376,0.750317,0.73759127,0.05731225,0.8022814,0.12569901,0.077075064,0.8149557,0.12962136,0.0,0.6311788,0.078926325,0.31818184,0.0,0.20960951,0.5118576,0.38529783,0.11441543,0.43082997,0.63878334,0.43943202,0.839921,0.24207862,0.32273185,0.972332,0.26108998,0.63323164,0.12845847,1.0,0.018033104,0.4624506,0.46894807,0.031366393,0.8102766,0.75411916,0.32361335,0.81422913,0.75411916,0.76492834,1.0,0.22433458,0.24970153,0.24505922,0.7477821,0.08026377,11
./dataset-for-classification/viparita-karani/fd87f487320c357388dc7d8ad0911d728ec2331f8ca027ff7a3dca3bdd25d54a.png,0.9753593,0.72398835,1.504617,1.0,0.7471098,1.1675316,1.0,0.72398835,1.047162,0.93634486,0.84826595,1.0395224,0.9445585,0.8554913,0.9075172,0.71868575,0.8410405,0.34833965,0.83983564,0.7210983,0.14674251,0.33470222,0.91907513,0.5412519,0.33264884,0.91907513,0.5477464,0.73921967,0.84248555,0.2224154,0.018480495,1.0,0.21360423,0.42299792,0.6401734,0.05780113,0.0,1.0,0.03300259,0.238193,0.24421969,0.304464,0.37987676,0.24277458,0.7183279,0.32443526,0.005780354,0.27062744,0.23203284,0.0,0.3616866,74
./dataset-for-classification/uttana-shishosana/673266554715fdb2d2910bf058ae8dd4a4ab15588ac8aec900899ed60e0e524f.png,0.73506755,0.8481376,1.3895699,0.7379578,0.8137536,0.6918827,0.7341042,0.7936963,2.0697207,0.6685936,0.7707737,0.5147953,0.67148376,0.7736391,0.98496246,0.24662818,0.0,0.058885932,0.5751446,0.8309456,0.18104199,0.2687862,0.9455589,0.203233,0.82369953,0.9971347,0.19435939,1.0000001,0.9169054,0.21809207,0.842004,1.0000001,0.118663065,0.50963396,0.8767909,0.033239868,0.531792,0.8080229,0.06705714,0.2678228,0.9598856,0.20389093,0.80443174,0.93982816,0.09312066,0.0,0.85100293,0.1389882,0.84874773,1.0000001,0.1226436,66
./dataset-for-classification/utkatasana/869e6c8e4bf209c5af5b7123f46647ec5edd61968c0f6329080fbb5ae638a3a8.png,0.8080356,0.11713669,0.4482066,0.8258928,0.07917571,0.39814594,0.7053571,0.0824295,0.21254332,0.19642866,0.23427331,0.051913198,0.5803572,0.1127983,0.08964611,0.6428571,0.21800435,0.10654944,0.47321427,0.20390457,0.11556632,0.82142866,0.009761393,0.38293082,0.83928573,0.0,0.549293,0.81696427,0.01843819,0.097238004,0.23214269,0.49783087,0.18882947,0.053571343,0.5477224,0.047049247,0.0,0.5542299,0.1264747,0.97321427,0.7852495,0.15590644,1.0,0.78958786,0.38132033,0.12946427,0.99457705,0.23063375,0.107142806,1.0,0.29379138,65
./dataset-for-classification/dhanurasana/98cae38b3d2a7d9207f7d06551dacf3458cba14bf26b492782f4fab6bf99e021.png,0.027555563,0.49227804,0.9010647,0.037333347,0.3957529,1.4079127,0.0,0.48262548,0.6908316,0.10133334,0.33011585,0.35593036,0.015111119,0.5501931,0.39156595,0.1866667,0.457529,0.302472,0.18133336,0.47104245,0.10622181,0.44622228,0.23166025,0.4239988,0.9831112,0.72007716,0.38169372,0.66844445,0.30694985,0.61752313,0.776,0.032818526,0.33791074,0.39733335,1.0,0.030085798,0.48533335,0.79922783,0.06345963,1.0000001,0.7162163,0.20397452,0.7733334,0.6621623,0.18285121,0.66844445,0.30501932,0.36489716,0.75911117,0.0,0.53831166,21
./dataset-for-classification/utthita-trikonasana/b79a0857c619dcb1115c6d692a4c975e847ec33573ce0c28a1f17fd730f4306a.png,0.9738863,0.43368703,1.5691363,0.99999994,0.44827586,1.6834109,0.99999994,0.41909814,1.5791878,0.9585251,0.5331565,1.4778178,0.9646695,0.53978777,0.87023675,0.80337924,0.5848807,0.6886008,0.85253453,0.37267905,0.76343757,0.7388632,0.78249335,0.6211711,0.8218125,0.16312997,1.3491739,0.7880184,0.9456234,0.6495399,0.8341012,0.0,1.5101697,0.52995384,0.55437666,0.45556322,0.43778798,0.45358092,0.3248282,0.6881719,0.73740053,0.27160734,0.18740398,0.7122016,0.7788549,0.7910905,1.0,0.29386184,0.0,0.9244032,0.4940128,71
